,Year,value,indicator,Country Code,Country Name,Region,Income Group,Lending Type
1508,2019,18673912.2,IS.AIR.PSGR,PRT,Portugal,Europe & Central Asia,High income,Not classified
1509,2015,25263224.0,IS.AIR.PSGR,QAT,Qatar,Middle East & North Africa,High income,Not classified
1510,2016,31209097.0,IS.AIR.PSGR,QAT,Qatar,Middle East & North Africa,High income,Not classified
1511,2017,29949181.0,IS.AIR.PSGR,QAT,Qatar,Middle East & North Africa,High income,Not classified
1512,2018,29178923.0,IS.AIR.PSGR,QAT,Qatar,Middle East & North Africa,High income,Not classified
1513,2019,32953297.0,IS.AIR.PSGR,QAT,Qatar,Middle East & North Africa,High income,Not classified
1514,2015,3634598.0,IS.AIR.PSGR,ROU,Romania,Europe & Central Asia,Upper middle income,IBRD
1515,2016,3686938.0,IS.AIR.PSGR,ROU,Romania,Europe & Central Asia,Upper middle income,IBRD
1516,2017,4423249.0,IS.AIR.PSGR,ROU,Romania,Europe & Central Asia,Upper middle income,IBRD
1517,2018,4908235.0,IS.AIR.PSGR,ROU,Romania,Europe & Central Asia,Upper middle income,IBRD
1518,2019,5630289.0,IS.AIR.PSGR,ROU,Romania,Europe & Central Asia,Upper middle income,IBRD
1519,2015,76846126.0,IS.AIR.PSGR,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
1520,2016,77458318.0,IS.AIR.PSGR,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
1521,2017,89373638.0,IS.AIR.PSGR,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
1522,2018,99327311.0,IS.AIR.PSGR,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
1523,2019,115482744.0,IS.AIR.PSGR,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
1524,2015,544541.0,IS.AIR.PSGR,RWA,Rwanda,Sub-Saharan Africa ,Low income,IDA
1525,2016,644559.0,IS.AIR.PSGR,RWA,Rwanda,Sub-Saharan Africa ,Low income,IDA
1526,2017,1031957.04,IS.AIR.PSGR,RWA,Rwanda,Sub-Saharan Africa ,Low income,IDA
1527,2018,1502478.0,IS.AIR.PSGR,RWA,Rwanda,Sub-Saharan Africa ,Low income,IDA
1528,2019,1561562.21422701,IS.AIR.PSGR,RWA,Rwanda,Sub-Saharan Africa ,Low income,IDA
1529,2015,98950.0,IS.AIR.PSGR,WSM,Samoa,East Asia & Pacific,Lower middle income,IDA
1530,2016,116167.0,IS.AIR.PSGR,WSM,Samoa,East Asia & Pacific,Lower middle income,IDA
1531,2017,81921.0,IS.AIR.PSGR,WSM,Samoa,East Asia & Pacific,Lower middle income,IDA
1532,2018,77811.0,IS.AIR.PSGR,WSM,Samoa,East Asia & Pacific,Lower middle income,IDA
1533,2019,74867.0,IS.AIR.PSGR,WSM,Samoa,East Asia & Pacific,Lower middle income,IDA
1534,2018,36660.0,IS.AIR.PSGR,STP,Sao Tome and Principe,Sub-Saharan Africa ,Lower middle income,IDA
1535,2019,41933.0,IS.AIR.PSGR,STP,Sao Tome and Principe,Sub-Saharan Africa ,Lower middle income,IDA
1536,2015,33431736.0,IS.AIR.PSGR,SAU,Saudi Arabia,Middle East & North Africa,High income,Not classified
1537,2016,35092840.0,IS.AIR.PSGR,SAU,Saudi Arabia,Middle East & North Africa,High income,Not classified
1538,2017,37503000.0,IS.AIR.PSGR,SAU,Saudi Arabia,Middle East & North Africa,High income,Not classified
1539,2018,39767648.0,IS.AIR.PSGR,SAU,Saudi Arabia,Middle East & North Africa,High income,Not classified
1540,2019,39350310.0,IS.AIR.PSGR,SAU,Saudi Arabia,Middle East & North Africa,High income,Not classified
1541,2015,115355.0,IS.AIR.PSGR,SEN,Senegal,Sub-Saharan Africa ,Lower middle income,IDA
1542,2016,9874.0,IS.AIR.PSGR,SEN,Senegal,Sub-Saharan Africa ,Lower middle income,IDA
1543,2017,21038.0,IS.AIR.PSGR,SEN,Senegal,Sub-Saharan Africa ,Lower middle income,IDA
1544,2018,278438.288559913,IS.AIR.PSGR,SEN,Senegal,Sub-Saharan Africa ,Lower middle income,IDA
1545,2019,284534.117434767,IS.AIR.PSGR,SEN,Senegal,Sub-Saharan Africa ,Lower middle income,IDA
1546,2015,2427047.0,IS.AIR.PSGR,SRB,Serbia,Europe & Central Asia,Upper middle income,IBRD
1547,2016,2486009.0,IS.AIR.PSGR,SRB,Serbia,Europe & Central Asia,Upper middle income,IBRD
1548,2017,2442731.0,IS.AIR.PSGR,SRB,Serbia,Europe & Central Asia,Upper middle income,IBRD
1549,2018,2262703.0,IS.AIR.PSGR,SRB,Serbia,Europe & Central Asia,Upper middle income,IBRD
1550,2019,2469081.0,IS.AIR.PSGR,SRB,Serbia,Europe & Central Asia,Upper middle income,IBRD
1551,2015,497496.0,IS.AIR.PSGR,SYC,Seychelles,Sub-Saharan Africa ,High income,IBRD
1552,2016,567914.0,IS.AIR.PSGR,SYC,Seychelles,Sub-Saharan Africa ,High income,IBRD
1553,2017,633518.0,IS.AIR.PSGR,SYC,Seychelles,Sub-Saharan Africa ,High income,IBRD
1554,2018,455201.0,IS.AIR.PSGR,SYC,Seychelles,Sub-Saharan Africa ,High income,IBRD
1555,2019,414088.0,IS.AIR.PSGR,SYC,Seychelles,Sub-Saharan Africa ,High income,IBRD
1556,2015,33585397.0,IS.AIR.PSGR,SGP,Singapore,East Asia & Pacific,High income,Not classified
1557,2016,35370328.0,IS.AIR.PSGR,SGP,Singapore,East Asia & Pacific,High income,Not classified
1558,2017,38094990.0,IS.AIR.PSGR,SGP,Singapore,East Asia & Pacific,High income,Not classified
1559,2018,40401515.0,IS.AIR.PSGR,SGP,Singapore,East Asia & Pacific,High income,Not classified
1560,2019,43050722.0,IS.AIR.PSGR,SGP,Singapore,East Asia & Pacific,High income,Not classified
1561,2015,11098.0,IS.AIR.PSGR,SVK,Slovak Republic,Europe & Central Asia,High income,Not classified
1562,2016,12928.0,IS.AIR.PSGR,SVK,Slovak Republic,Europe & Central Asia,High income,Not classified
1563,2017,7925.0,IS.AIR.PSGR,SVK,Slovak Republic,Europe & Central Asia,High income,Not classified
1564,2015,1045409.0,IS.AIR.PSGR,SVN,Slovenia,Europe & Central Asia,High income,Not classified
1565,2016,1009559.0,IS.AIR.PSGR,SVN,Slovenia,Europe & Central Asia,High income,Not classified
1566,2017,1087075.0,IS.AIR.PSGR,SVN,Slovenia,Europe & Central Asia,High income,Not classified
1567,2018,1094762.0,IS.AIR.PSGR,SVN,Slovenia,Europe & Central Asia,High income,Not classified
1568,2019,869640.1,IS.AIR.PSGR,SVN,Slovenia,Europe & Central Asia,High income,Not classified
1569,2015,373739.0,IS.AIR.PSGR,SLB,Solomon Islands,East Asia & Pacific,Lower middle income,IDA
1570,2016,373467.0,IS.AIR.PSGR,SLB,Solomon Islands,East Asia & Pacific,Lower middle income,IDA
1571,2017,427806.0,IS.AIR.PSGR,SLB,Solomon Islands,East Asia & Pacific,Lower middle income,IDA
1572,2018,427806.0,IS.AIR.PSGR,SLB,Solomon Islands,East Asia & Pacific,Lower middle income,IDA
1573,2019,229670.648,IS.AIR.PSGR,SLB,Solomon Islands,East Asia & Pacific,Lower middle income,IDA
1574,2016,4486.0,IS.AIR.PSGR,SOM,Somalia,Sub-Saharan Africa ,Low income,IDA
1575,2017,4486.0,IS.AIR.PSGR,SOM,Somalia,Sub-Saharan Africa ,Low income,IDA
1576,2018,33728.9686579889,IS.AIR.PSGR,SOM,Somalia,Sub-Saharan Africa ,Low income,IDA
1577,2019,34065.5568461863,IS.AIR.PSGR,SOM,Somalia,Sub-Saharan Africa ,Low income,IDA
1578,2015,18882898.0,IS.AIR.PSGR,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
1579,2016,19744932.0,IS.AIR.PSGR,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
1580,2017,20821044.0,IS.AIR.PSGR,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
1581,2018,24660386.0,IS.AIR.PSGR,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
1582,2019,25650178.0,IS.AIR.PSGR,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
1583,2015,60564041.0,IS.AIR.PSGR,ESP,Spain,Europe & Central Asia,High income,Not classified
1584,2016,66674868.0,IS.AIR.PSGR,ESP,Spain,Europe & Central Asia,High income,Not classified
1585,2017,71598374.0,IS.AIR.PSGR,ESP,Spain,Europe & Central Asia,High income,Not classified
1586,2018,80706703.0,IS.AIR.PSGR,ESP,Spain,Europe & Central Asia,High income,Not classified
1587,2019,88237165.272,IS.AIR.PSGR,ESP,Spain,Europe & Central Asia,High income,Not classified
1588,2015,4911730.0,IS.AIR.PSGR,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
1589,2016,5284585.0,IS.AIR.PSGR,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
1590,2017,5403577.0,IS.AIR.PSGR,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
1591,2018,5882376.0,IS.AIR.PSGR,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
1592,2019,5582446.0,IS.AIR.PSGR,LKA,Sri Lanka,South Asia,Lower middle income,IBRD
1593,2015,496177.0,IS.AIR.PSGR,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
1594,2016,292843.0,IS.AIR.PSGR,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
1595,2017,557792.04,IS.AIR.PSGR,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
1596,2018,561520.0,IS.AIR.PSGR,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
1597,2019,530001.0,IS.AIR.PSGR,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA
1598,2015,259682.0,IS.AIR.PSGR,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
1599,2016,280090.0,IS.AIR.PSGR,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
1600,2017,284935.0,IS.AIR.PSGR,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
1601,2018,272347.0,IS.AIR.PSGR,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
1602,2019,236601.0,IS.AIR.PSGR,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD
1603,2015,27011762.0,IS.AIR.PSGR,CHE,Switzerland,Europe & Central Asia,High income,Not classified
1604,2016,25859918.0,IS.AIR.PSGR,CHE,Switzerland,Europe & Central Asia,High income,Not classified
1605,2017,26732570.0,IS.AIR.PSGR,CHE,Switzerland,Europe & Central Asia,High income,Not classified
1606,2018,28857994.0,IS.AIR.PSGR,CHE,Switzerland,Europe & Central Asia,High income,Not classified
1607,2019,30339654.0,IS.AIR.PSGR,CHE,Switzerland,Europe & Central Asia,High income,Not classified
1608,2015,17902.0,IS.AIR.PSGR,SYR,Syrian Arab Republic,Middle East & North Africa,Low income,IDA
1609,2016,18117.0,IS.AIR.PSGR,SYR,Syrian Arab Republic,Middle East & North Africa,Low income,IDA
1610,2017,17564.0,IS.AIR.PSGR,SYR,Syrian Arab Republic,Middle East & North Africa,Low income,IDA
1611,2018,17896.9211653632,IS.AIR.PSGR,SYR,Syrian Arab Republic,Middle East & North Africa,Low income,IDA
1612,2019,18456.6450466215,IS.AIR.PSGR,SYR,Syrian Arab Republic,Middle East & North Africa,Low income,IDA
1613,2015,1034477.0,IS.AIR.PSGR,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA
1614,2016,1037897.0,IS.AIR.PSGR,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA
1615,2017,580374.0,IS.AIR.PSGR,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA
1616,2018,492320.0,IS.AIR.PSGR,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA
1617,2019,539094.616,IS.AIR.PSGR,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA
1618,2015,1312807.0,IS.AIR.PSGR,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
1619,2016,1179664.0,IS.AIR.PSGR,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
1620,2017,1221678.0,IS.AIR.PSGR,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
1621,2018,1698386.0,IS.AIR.PSGR,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
1622,2019,1498093.0,IS.AIR.PSGR,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
1623,2015,56447637.0,IS.AIR.PSGR,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
1624,2016,62341676.0,IS.AIR.PSGR,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
1625,2017,70704889.0,IS.AIR.PSGR,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
1626,2018,76053042.754,IS.AIR.PSGR,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
1627,2019,78227313.0,IS.AIR.PSGR,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
1628,2015,420875.0,IS.AIR.PSGR,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
1629,2016,475185.0,IS.AIR.PSGR,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
1630,2017,500686.0,IS.AIR.PSGR,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
1631,2018,566295.0,IS.AIR.PSGR,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
1632,2019,640683.272,IS.AIR.PSGR,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
1633,2015,2617843.0,IS.AIR.PSGR,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD
1634,2016,2598521.0,IS.AIR.PSGR,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD
1635,2017,2582961.0,IS.AIR.PSGR,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD
1636,2018,2458183.0,IS.AIR.PSGR,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD
1637,2019,2583595.0,IS.AIR.PSGR,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD
1638,2015,3496190.0,IS.AIR.PSGR,TUN,Tunisia,Middle East & North Africa,Lower middle income,IBRD
1639,2016,3606247.0,IS.AIR.PSGR,TUN,Tunisia,Middle East & North Africa,Lower middle income,IBRD
1640,2017,3963968.0,IS.AIR.PSGR,TUN,Tunisia,Middle East & North Africa,Lower middle income,IBRD
1641,2018,4274199.0,IS.AIR.PSGR,TUN,Tunisia,Middle East & North Africa,Lower middle income,IBRD
1642,2019,4335325.0,IS.AIR.PSGR,TUN,Tunisia,Middle East & North Africa,Lower middle income,IBRD
1643,2015,96604665.0,IS.AIR.PSGR,TUR,Turkey,Europe & Central Asia,Upper middle income,IBRD
1644,2016,100366461.0,IS.AIR.PSGR,TUR,Turkey,Europe & Central Asia,Upper middle income,IBRD
1645,2017,107917326.0,IS.AIR.PSGR,TUR,Turkey,Europe & Central Asia,Upper middle income,IBRD
1646,2018,115595495.817,IS.AIR.PSGR,TUR,Turkey,Europe & Central Asia,Upper middle income,IBRD
1647,2019,111028629.0,IS.AIR.PSGR,TUR,Turkey,Europe & Central Asia,Upper middle income,IBRD
1648,2015,897079.0,IS.AIR.PSGR,TKM,Turkmenistan,Europe & Central Asia,Upper middle income,IBRD
1649,2016,1318350.0,IS.AIR.PSGR,TKM,Turkmenistan,Europe & Central Asia,Upper middle income,IBRD
1650,2017,2136219.0,IS.AIR.PSGR,TKM,Turkmenistan,Europe & Central Asia,Upper middle income,IBRD
1651,2018,2457474.0,IS.AIR.PSGR,TKM,Turkmenistan,Europe & Central Asia,Upper middle income,IBRD
1652,2019,2081424.32,IS.AIR.PSGR,TKM,Turkmenistan,Europe & Central Asia,Upper middle income,IBRD
1653,2015,41812.0,IS.AIR.PSGR,UGA,Uganda,Sub-Saharan Africa ,Low income,IDA
1654,2016,52187.0,IS.AIR.PSGR,UGA,Uganda,Sub-Saharan Africa ,Low income,IDA
1655,2017,14958.0,IS.AIR.PSGR,UGA,Uganda,Sub-Saharan Africa ,Low income,IDA
1656,2018,21212.0,IS.AIR.PSGR,UGA,Uganda,Sub-Saharan Africa ,Low income,IDA
1657,2019,19822.5,IS.AIR.PSGR,UGA,Uganda,Sub-Saharan Africa ,Low income,IDA
1658,2015,4620530.0,IS.AIR.PSGR,UKR,Ukraine,Europe & Central Asia,Lower middle income,IBRD
1659,2016,5756509.0,IS.AIR.PSGR,UKR,Ukraine,Europe & Central Asia,Lower middle income,IBRD
1660,2017,6794396.0,IS.AIR.PSGR,UKR,Ukraine,Europe & Central Asia,Lower middle income,IBRD
1661,2018,7854842.0,IS.AIR.PSGR,UKR,Ukraine,Europe & Central Asia,Lower middle income,IBRD
1662,2019,7604522.332,IS.AIR.PSGR,UKR,Ukraine,Europe & Central Asia,Lower middle income,IBRD
1663,2015,84343562.0,IS.AIR.PSGR,ARE,United Arab Emirates,Middle East & North Africa,High income,Not classified
1664,2016,91763598.0,IS.AIR.PSGR,ARE,United Arab Emirates,Middle East & North Africa,High income,Not classified
1665,2017,95306195.0,IS.AIR.PSGR,ARE,United Arab Emirates,Middle East & North Africa,High income,Not classified
1666,2018,95758342.0,IS.AIR.PSGR,ARE,United Arab Emirates,Middle East & North Africa,High income,Not classified
1667,2019,92798725.09,IS.AIR.PSGR,ARE,United Arab Emirates,Middle East & North Africa,High income,Not classified
1668,2015,131512994.0,IS.AIR.PSGR,GBR,United Kingdom,Europe & Central Asia,High income,Not classified
1669,2016,143781714.0,IS.AIR.PSGR,GBR,United Kingdom,Europe & Central Asia,High income,Not classified
1670,2017,151159067.0,IS.AIR.PSGR,GBR,United Kingdom,Europe & Central Asia,High income,Not classified
1671,2018,165388610.0,IS.AIR.PSGR,GBR,United Kingdom,Europe & Central Asia,High income,Not classified
1672,2019,142392528.0,IS.AIR.PSGR,GBR,United Kingdom,Europe & Central Asia,High income,Not classified
1673,2015,798222000.0,IS.AIR.PSGR,USA,United States,North America,High income,Not classified
1674,2016,824039000.0,IS.AIR.PSGR,USA,United States,North America,High income,Not classified
1675,2017,849403000.0,IS.AIR.PSGR,USA,United States,North America,High income,Not classified
1676,2018,889024000.0,IS.AIR.PSGR,USA,United States,North America,High income,Not classified
1677,2019,926737000.0,IS.AIR.PSGR,USA,United States,North America,High income,Not classified
1678,2015,2486673.0,IS.AIR.PSGR,UZB,Uzbekistan,Europe & Central Asia,Lower middle income,Blend
1679,2016,2383631.0,IS.AIR.PSGR,UZB,Uzbekistan,Europe & Central Asia,Lower middle income,Blend
1680,2017,2581865.0,IS.AIR.PSGR,UZB,Uzbekistan,Europe & Central Asia,Lower middle income,Blend
1681,2018,3056558.0,IS.AIR.PSGR,UZB,Uzbekistan,Europe & Central Asia,Lower middle income,Blend
1682,2019,3685192.0,IS.AIR.PSGR,UZB,Uzbekistan,Europe & Central Asia,Lower middle income,Blend
1683,2015,272332.0,IS.AIR.PSGR,VUT,Vanuatu,East Asia & Pacific,Lower middle income,IDA
1684,2016,299315.0,IS.AIR.PSGR,VUT,Vanuatu,East Asia & Pacific,Lower middle income,IDA
1685,2017,341110.0,IS.AIR.PSGR,VUT,Vanuatu,East Asia & Pacific,Lower middle income,IDA
1686,2018,374603.0,IS.AIR.PSGR,VUT,Vanuatu,East Asia & Pacific,Lower middle income,IDA
1687,2019,466865.053133403,IS.AIR.PSGR,VUT,Vanuatu,East Asia & Pacific,Lower middle income,IDA
1688,2015,7086072.0,IS.AIR.PSGR,VEN,"Venezuela, RB",Latin America & Caribbean ,Not classified,IBRD
1689,2016,6025475.0,IS.AIR.PSGR,VEN,"Venezuela, RB",Latin America & Caribbean ,Not classified,IBRD
1690,2017,4209158.0,IS.AIR.PSGR,VEN,"Venezuela, RB",Latin America & Caribbean ,Not classified,IBRD
1691,2018,2217407.0,IS.AIR.PSGR,VEN,"Venezuela, RB",Latin America & Caribbean ,Not classified,IBRD
1692,2019,1516839.0,IS.AIR.PSGR,VEN,"Venezuela, RB",Latin America & Caribbean ,Not classified,IBRD
1693,2015,29944771.0,IS.AIR.PSGR,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
1694,2016,37349272.0,IS.AIR.PSGR,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
1695,2017,42592762.0,IS.AIR.PSGR,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
1696,2018,47049671.0,IS.AIR.PSGR,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
1697,2019,53227026.0,IS.AIR.PSGR,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
1698,2015,443685.0,IS.AIR.PSGR,YEM,"Yemen, Rep.",Middle East & North Africa,Low income,IDA
1699,2016,242723.0,IS.AIR.PSGR,YEM,"Yemen, Rep.",Middle East & North Africa,Low income,IDA
1700,2017,132571.0,IS.AIR.PSGR,YEM,"Yemen, Rep.",Middle East & North Africa,Low income,IDA
1701,2018,336310.0,IS.AIR.PSGR,YEM,"Yemen, Rep.",Middle East & North Africa,Low income,IDA
1702,2015,203617.0,IS.AIR.PSGR,ZMB,Zambia,Sub-Saharan Africa ,Lower middle income,IDA
1703,2016,144060.0,IS.AIR.PSGR,ZMB,Zambia,Sub-Saharan Africa ,Lower middle income,IDA
1704,2017,154573.0,IS.AIR.PSGR,ZMB,Zambia,Sub-Saharan Africa ,Lower middle income,IDA
1705,2018,16633.1389415488,IS.AIR.PSGR,ZMB,Zambia,Sub-Saharan Africa ,Lower middle income,IDA
1706,2019,17505.6896363636,IS.AIR.PSGR,ZMB,Zambia,Sub-Saharan Africa ,Lower middle income,IDA
1707,2015,370165.0,IS.AIR.PSGR,ZWE,Zimbabwe,Sub-Saharan Africa ,Lower middle income,Blend
1708,2016,378803.0,IS.AIR.PSGR,ZWE,Zimbabwe,Sub-Saharan Africa ,Lower middle income,Blend
1709,2017,282539.0,IS.AIR.PSGR,ZWE,Zimbabwe,Sub-Saharan Africa ,Lower middle income,Blend
1710,2018,282539.0,IS.AIR.PSGR,ZWE,Zimbabwe,Sub-Saharan Africa ,Lower middle income,Blend
1711,2015,2087.3053230668,NY.GDP.PCAP.PP.CD,AFG,Afghanistan,South Asia,Low income,IDA
1712,2016,1981.118068507,NY.GDP.PCAP.PP.CD,AFG,Afghanistan,South Asia,Low income,IDA
1713,2017,2058.4002210698,NY.GDP.PCAP.PP.CD,AFG,Afghanistan,South Asia,Low income,IDA
1714,2018,2082.6356482136,NY.GDP.PCAP.PP.CD,AFG,Afghanistan,South Asia,Low income,IDA
1715,2019,2152.3664894209,NY.GDP.PCAP.PP.CD,AFG,Afghanistan,South Asia,Low income,IDA
1716,2020,2087.6363940006,NY.GDP.PCAP.PP.CD,AFG,Afghanistan,South Asia,Low income,IDA
1717,2015,11658.8660596051,NY.GDP.PCAP.PP.CD,ALB,Albania,Europe & Central Asia,Upper middle income,IBRD
1718,2016,12078.8007284137,NY.GDP.PCAP.PP.CD,ALB,Albania,Europe & Central Asia,Upper middle income,IBRD
1719,2017,12770.9750370811,NY.GDP.PCAP.PP.CD,ALB,Albania,Europe & Central Asia,Upper middle income,IBRD
1720,2018,13546.4816863125,NY.GDP.PCAP.PP.CD,ALB,Albania,Europe & Central Asia,Upper middle income,IBRD
1721,2019,14230.9895072106,NY.GDP.PCAP.PP.CD,ALB,Albania,Europe & Central Asia,Upper middle income,IBRD
1722,2020,13817.7589656756,NY.GDP.PCAP.PP.CD,ALB,Albania,Europe & Central Asia,Upper middle income,IBRD
1723,2015,12015.6329073378,NY.GDP.PCAP.PP.CD,DZA,Algeria,Middle East & North Africa,Lower middle income,IBRD
1724,2016,11624.3407087852,NY.GDP.PCAP.PP.CD,DZA,Algeria,Middle East & North Africa,Lower middle income,IBRD
1725,2017,11737.4161588301,NY.GDP.PCAP.PP.CD,DZA,Algeria,Middle East & North Africa,Lower middle income,IBRD
1726,2018,11921.7253285832,NY.GDP.PCAP.PP.CD,DZA,Algeria,Middle East & North Africa,Lower middle income,IBRD
1727,2019,11997.3378341915,NY.GDP.PCAP.PP.CD,DZA,Algeria,Middle East & North Africa,Lower middle income,IBRD
1728,2020,11268.2644722324,NY.GDP.PCAP.PP.CD,DZA,Algeria,Middle East & North Africa,Lower middle income,IBRD
1729,2015,7337.5698220494,NY.GDP.PCAP.PP.CD,AGO,Angola,Sub-Saharan Africa ,Lower middle income,IBRD
1730,2016,7103.2264306109,NY.GDP.PCAP.PP.CD,AGO,Angola,Sub-Saharan Africa ,Lower middle income,IBRD
1731,2017,7310.8965889551,NY.GDP.PCAP.PP.CD,AGO,Angola,Sub-Saharan Africa ,Lower middle income,IBRD
1732,2018,7099.9719580993,NY.GDP.PCAP.PP.CD,AGO,Angola,Sub-Saharan Africa ,Lower middle income,IBRD
1733,2019,6952.4193623685,NY.GDP.PCAP.PP.CD,AGO,Angola,Sub-Saharan Africa ,Lower middle income,IBRD
1734,2020,6538.4520538729,NY.GDP.PCAP.PP.CD,AGO,Angola,Sub-Saharan Africa ,Lower middle income,IBRD
1735,2015,18911.3068944389,NY.GDP.PCAP.PP.CD,ATG,Antigua and Barbuda,Latin America & Caribbean ,High income,IBRD
1736,2016,19920.2657838504,NY.GDP.PCAP.PP.CD,ATG,Antigua and Barbuda,Latin America & Caribbean ,High income,IBRD
1737,2017,19840.2840357026,NY.GDP.PCAP.PP.CD,ATG,Antigua and Barbuda,Latin America & Caribbean ,High income,IBRD
